trade_date,ts_code,date,close,open,high,low,pre_close,change,pct_chg,vol,amount
2020/3/5,000016.SH,20200305,3018.0701,2966.6862,3023.1232,2956.6513,2947.5666,70.5035,2.3919,60497966,105885810.8
2020/3/6,000016.SH,20200306,2964.8348,2989.7649,2999.4851,2962.4034,3018.0701,-53.2353,-1.7639,41855288,69696068.36
2020/3/9,000016.SH,20200309,2868.8297,2908.6266,2908.6266,2864.4901,2964.8348,-96.0051,-3.2381,58864747,89883304.69
2020/3/10,000016.SH,20200310,2924.2165,2859.8694,2935.0871,2852.9348,2868.8297,55.3868,1.9306,48050530,76922299.78
2020/3/11,000016.SH,20200311,2888.3612,2927.8282,2927.8282,2888.3612,2924.2165,-35.8553,-1.2262,36442062,58821559.04
2020/3/12,000016.SH,20200312,2841.9824,2858.511,2866.1354,2828.2901,2888.3612,-46.3788,-1.6057,37023632,60744920.24
2020/3/13,000016.SH,20200313,2798.7695,2720.6127,2826.7235,2715.1375,2841.9824,-43.2129,-1.5205,49061355,82814500.31
2020/3/16,000016.SH,20200316,2694.0229,2799.9951,2800.1779,2689.8974,2798.7695,-104.7466,-3.7426,46971206,76460307
2020/3/17,000016.SH,20200317,2685.5907,2696.6972,2734.7985,2629.1822,2694.0229,-8.4322,-0.313,41532694,70083880.49
2020/3/18,000016.SH,20200318,2625.747,2695.4241,2724.3019,2625.6003,2685.5907,-59.8437,-2.2283,37681392,66187348.82
2020/3/19,000016.SH,20200319,2569.7891,2611.7496,2630.0517,2517.3038,2625.747,-55.9579,-2.1311,49523528,83641800.96
2020/3/20,000016.SH,20200320,2628.4161,2597.9793,2636.1406,2580.3573,2569.7891,58.627,2.2814,37231436,61882459.79
2020/3/23,000016.SH,20200323,2559.6192,2548.8455,2586.1059,2548.0038,2628.4161,-68.7969,-2.6174,32549721,56761578.58
2020/3/24,000016.SH,20200324,2639.3834,2608.2448,2641.8733,2592.605,2559.6192,79.7642,3.1163,36868414,62053255.97
2020/3/25,000016.SH,20200325,2700.1865,2700.0961,2711.1171,2681.0877,2639.3834,60.8031,2.3037,38491194,66439253.95
2020/3/26,000016.SH,20200326,2689.2803,2676.6159,2716.3354,2673.4409,2700.1865,-10.9062,-0.4039,28226021,47526067.8
2020/3/27,000016.SH,20200327,2701.4447,2722.4681,2733.5206,2701.4447,2689.2803,12.1644,0.4523,35386945,56316143.42
2020/3/30,000016.SH,20200330,2690.042,2667.1202,2696.3305,2664.7175,2701.4447,-11.4027,-0.4221,34049707,52410857.49
2020/3/31,000016.SH,20200331,2689.379,2713.4987,2716.021,2684.2066,2690.042,-0.663,-0.0246,30299038,46061513.61
2020/4/1,000016.SH,20200401,2682.0795,2684.5001,2722.3249,2680.0773,2689.379,-7.2995,-0.2714,27519373,44240194.62
2020/4/2,000016.SH,20200402,2719.8864,2667.9405,2719.8864,2665.8054,2682.0795,37.8069,1.4096,28730893,43855142.49
2020/4/3,000016.SH,20200403,2708.8246,2707.8191,2720.8444,2697.8315,2719.8864,-11.0618,-0.4067,24444559,39428104.57
2020/4/7,000016.SH,20200407,2757.4064,2756.2704,2762.3061,2743.1591,2708.8246,48.5818,1.7935,35954651,59656453.01
2020/4/8,000016.SH,20200408,2743.8865,2742.357,2753.493,2736.0926,2757.4064,-13.5199,-0.4903,25401676,38559903.64
2020/4/9,000016.SH,20200409,2752.588,2754.7165,2760.586,2749.4162,2743.8865,8.7015,0.3171,23820497,38382876.85
2020/4/10,000016.SH,20200410,2749.8466,2755.1967,2787.2835,2742.5231,2752.588,-2.7414,-0.0996,25444794,43526674.66
2020/4/13,000016.SH,20200413,2739.1666,2740.0926,2749.4787,2731.0289,2749.8466,-10.68,-0.3884,19187662,30636073.11
2020/4/14,000016.SH,20200414,2785.72,2756.4996,2785.8013,2745.9902,2739.1666,46.5534,1.6995,26722995,48384370.75
2020/4/15,000016.SH,20200415,2764.4883,2783.276,2788.0859,2761.4351,2785.72,-21.2317,-0.7622,23051495,42309461.74
2020/4/16,000016.SH,20200416,2768.2616,2751.6937,2771.4343,2750.2919,2764.4883,3.7733,0.1365,23016379,41776714.41
2020/4/17,000016.SH,20200417,2809.0757,2790.8348,2825.9585,2782.7127,2768.2616,40.8141,1.4744,34869719,62422703.25
2020/4/20,000016.SH,20200420,2819.7938,2812.8012,2821.0063,2799.9158,2809.0757,10.7181,0.3816,27627564,48186424.31
2020/4/21,000016.SH,20200421,2784.5328,2808.913,2808.913,2767.2738,2819.7938,-35.261,-1.2505,24943676,42654500.06
2020/4/22,000016.SH,20200422,2804.2373,2774.4393,2804.2373,2768.3954,2784.5328,19.7045,0.7076,20694563,37039162.44
2020/4/23,000016.SH,20200423,2797.6612,2813.7322,2820.2414,2794.4639,2804.2373,-6.5761,-0.2345,24529563,40003338.63
2020/4/24,000016.SH,20200424,2776.0245,2789.0511,2789.0511,2770.3365,2797.6612,-21.6367,-0.7734,19914774,35854089.01
2020/4/27,000016.SH,20200427,2805.2202,2786.467,2818.5384,2783.1736,2776.0245,29.1957,1.0517,23147140,40090088.31
2020/4/28,000016.SH,20200428,2825.1393,2814.2298,2832.0618,2781.1486,2805.2202,19.9191,0.7101,27084228,47828238.91
2020/4/29,000016.SH,20200429,2844.8143,2814.5955,2852.1036,2814.0689,2825.1393,19.675,0.6964,25430134,45196775.96
2020/4/30,000016.SH,20200430,2861.9077,2851.1447,2882.6952,2851.1447,2844.8143,17.0934,0.6009,30389053,52437640.61
2020/5/6,000016.SH,20200506,2863.8452,2823.2918,2865.1127,2823.2724,2861.9077,1.9375,0.0677,35459781,59544694.25
2020/5/7,000016.SH,20200507,2854.423,2860.9591,2863.16,2845.6608,2863.8452,-9.4222,-0.329,23902000,41458943.62
2020/5/8,000016.SH,20200508,2873.0125,2864.8561,2883.6911,2858.1084,2854.423,18.5895,0.6513,27037179,48756760.66
2020/5/11,000016.SH,20200511,2871.8476,2876.772,2897.9895,2864.9633,2873.0125,-1.1649,-0.0405,25308998,46507596.88
2020/5/12,000016.SH,20200512,2869.5973,2871.3136,2880.5029,2855.0217,2871.8476,-2.2503,-0.0784,21330150,39257275.18
2020/5/13,000016.SH,20200513,2867.7123,2860.8202,2869.702,2845.3371,2869.5973,-1.885,-0.0657,18325651,33483747.42
2020/5/14,000016.SH,20200514,2834.5328,2854.7781,2854.7781,2833.947,2867.7123,-33.1795,-1.157,19818343,36947675.25
2020/5/15,000016.SH,20200515,2819.6911,2845.9099,2849.1746,2818.3671,2834.5328,-14.8417,-0.5236,19470580,38909794.05
2020/5/18,000016.SH,20200518,2837.1721,2821.7258,2849.8499,2813.2571,2819.6911,17.481,0.62,22626866,43886596.3
2020/5/19,000016.SH,20200519,2860.6682,2869.2324,2872.6969,2854.8855,2837.1721,23.4961,0.8282,22705516,42580939.71
2020/5/20,000016.SH,20200520,2856.1398,2861.5929,2864.6689,2847.2553,2860.6682,-4.5284,-0.1583,19949229,37561348.5
2020/5/21,000016.SH,20200521,2846.8239,2866.7448,2867.9145,2844.1437,2856.1398,-9.3159,-0.3262,19071145,36357586.64
2020/5/22,000016.SH,20200522,2775.8096,2840.8794,2841.1054,2775.3088,2846.8239,-71.0143,-2.4945,25971302,46841991.57
2020/5/25,000016.SH,20200525,2789.7095,2784.4347,2789.8153,2762.2983,2775.8096,13.8999,0.5008,18674923,33629752.37
2020/5/26,000016.SH,20200526,2808.8419,2806.248,2811.8253,2796.8463,2789.7095,19.1324,0.6858,18110409,32226210.13
2020/5/27,000016.SH,20200527,2795.4807,2810.4749,2814.559,2790.8433,2808.8419,-13.3612,-0.4757,19759953,33762192.93
2020/5/28,000016.SH,20200528,2809.6648,2797.3679,2830.4628,2785.3207,2795.4807,14.1841,0.5074,22943372,38842766.21
2020/5/29,000016.SH,20200529,2806.6643,2791.6226,2813.8249,2788.867,2809.6648,-3.0005,-0.1068,21471026,36267708.57
2020/6/1,000016.SH,20200601,2870.3558,2832.2174,2873.0538,2832.2174,2806.6643,63.6915,2.2693,28433443,52739288.75
2020/6/2,000016.SH,20200602,2885.9208,2864.5289,2890.8071,2862.6765,2870.3558,15.565,0.5423,26703943,48136501.77
2020/6/3,000016.SH,20200603,2889.1086,2900.8702,2922.783,2889.0841,2885.9208,3.1878,0.1105,27840975,51525906
2020/6/4,000016.SH,20200604,2883.3633,2900.9644,2902.8993,2876.4419,2889.1086,-5.7453,-0.1989,21894729,36051895.06
2020/6/5,000016.SH,20200605,2896.3495,2886.2329,2896.3495,2871.8707,2883.3633,12.9862,0.4504,21269701,38224565.11
2020/6/8,000016.SH,20200608,2909.5867,2907.675,2925.1994,2904.0349,2896.3495,13.2372,0.457,29300629,53846965.57
2020/6/9,000016.SH,20200609,2928.3043,2911.9481,2931.5394,2905.8432,2909.5867,18.7176,0.6433,24400880,44447001.97
2020/6/10,000016.SH,20200610,2908.4753,2925.1657,2925.1657,2905.2106,2928.3043,-19.829,-0.6771,22717666,41298669.21
2020/6/11,000016.SH,20200611,2876.513,2899.4865,2907.6568,2867.1966,2908.4753,-31.9623,-1.0989,28998543,50569232.35
2020/6/12,000016.SH,20200612,2884.1157,2840.8021,2884.9905,2837.5506,2876.513,7.6027,0.2643,34095944,51141596.56
2020/6/15,000016.SH,20200615,2838.6074,2862.4896,2875.0268,2838.6074,2884.1157,-45.5083,-1.5779,29310497,55344281.14
2020/6/16,000016.SH,20200616,2878.9924,2867.7129,2879.5252,2861.0109,2838.6074,40.385,1.4227,24218333,43386145.21
2020/6/17,000016.SH,20200617,2881.1321,2879.8483,2882.1032,2864.1553,2878.9924,2.1397,0.0743,22244613,42134102.73
2020/6/18,000016.SH,20200618,2888.9575,2872.1682,2892.1185,2860.4956,2881.1321,7.8254,0.2716,27634304,47707495.42
2020/6/19,000016.SH,20200619,2925.9356,2891.3093,2933.9025,2888.9222,2888.9575,36.9781,1.28,37137361,74110248.09
2020/6/22,000016.SH,20200622,2921.8915,2921.297,2947.6121,2912.4938,2925.9356,-4.0441,-0.1382,37262985,72454864.32
2020/6/23,000016.SH,20200623,2925.416,2913.0108,2929.7971,2902.1223,2921.8915,3.5245,0.1206,27540128,59578426.68
2020/6/24,000016.SH,20200624,2943.4733,2928.5224,2947.1908,2926.8445,2925.416,18.0573,0.6173,30179573,61408737.4
2020/6/29,000016.SH,20200629,2925.4834,2935.5423,2942.492,2909.4509,2943.4733,-17.9899,-0.6112,32483377,64157816.35
2020/6/30,000016.SH,20200630,2942.0741,2933.9281,2951.1227,2928.6832,2925.4834,16.5907,0.5671,27015598,56079512.95
2020/7/1,000016.SH,20200701,3009.8611,2950.4921,3010.3624,2941.3802,2942.0741,67.787,2.3041,42668069,83084456.01
2020/7/2,000016.SH,20200702,3084.2381,3005.357,3088.9603,3003.7779,3009.8611,74.377,2.4711,67223806,118751704.7
2020/7/3,000016.SH,20200703,3159.1583,3101.3858,3159.1688,3101.2607,3084.2381,74.9202,2.4291,78209416,137578589.8
2020/7/6,000016.SH,20200706,3374.1362,3198.7384,3384.8672,3198.7384,3159.1583,214.9779,6.8049,122167869,202917638.6
2020/7/7,000016.SH,20200707,3381.7608,3438.8558,3465.4678,3381.7608,3374.1362,7.6246,0.226,108624139,199150089.2
2020/7/8,000016.SH,20200708,3429.9449,3378.1092,3466.6299,3371.5924,3381.7608,48.1841,1.4248,91457213,167555891.1
2020/7/9,000016.SH,20200709,3442.0205,3426.5963,3451.925,3403.7253,3429.9449,12.0756,0.3521,84934440,153534471.8
2020/7/10,000016.SH,20200710,3351.78,3403.9961,3411.0942,3338.5929,3442.0205,-90.2405,-2.6217,79046518,139047237
2020/7/13,000016.SH,20200713,3390.115,3338.7076,3421.9397,3327.6965,3351.78,38.335,1.1437,80024186,144465870.7
2020/7/14,000016.SH,20200714,3348.0312,3374.07,3391.9033,3310.8892,3390.115,-42.0838,-1.2414,76786395,129973787.4
2020/7/15,000016.SH,20200715,3313.7646,3363.9243,3374.2882,3303.1506,3348.0312,-34.2666,-1.0235,70412031,133624136.7
2020/7/16,000016.SH,20200716,3162.0251,3313.5618,3326.6941,3162.0251,3313.7646,-151.7395,-4.5791,74683068,151041927.3
2020/7/17,000016.SH,20200717,3185.8909,3181.698,3223.5413,3151.2178,3162.0251,23.8658,0.7548,49449099,104284759.4
2020/7/20,000016.SH,20200720,3287.915,3219.9177,3293.6253,3189.467,3185.8909,102.0241,3.2024,63047536,124831909.5
2020/7/21,000016.SH,20200721,3286.8146,3302.7223,3305.1976,3272.4732,3287.915,-1.1004,-0.0335,44511981,98108441.25
2020/7/22,000016.SH,20200722,3291.3605,3278.7375,3354.7152,3273.8075,3286.8146,4.5459,0.1383,54403751,109522096.6
2020/7/23,000016.SH,20200723,3284.1103,3263.074,3303.4266,3224.5078,3291.3605,-7.2502,-0.2203,55665583,106252944.3
2020/7/24,000016.SH,20200724,3158.2854,3265.519,3270.5582,3136.6446,3284.1103,-125.8249,-3.8313,60638136,127518161.7
2020/7/27,000016.SH,20200727,3163.2306,3178.0469,3194.1399,3136.0325,3158.2854,4.9452,0.1566,37627456,78769806.51
2020/7/28,000016.SH,20200728,3185.8904,3188.9568,3205.5658,3168.8967,3163.2306,22.6598,0.7163,35710451,81039521.93
2020/7/29,000016.SH,20200729,3243.3849,3184.7168,3245.702,3171.0441,3185.8904,57.4945,1.8047,43648691,97413664.84
2020/7/30,000016.SH,20200730,3231.5193,3252.2041,3263.1868,3231.356,3243.3849,-11.8656,-0.3658,36108945,90507937.67
2020/7/31,000016.SH,20200731,3249.3375,3226.4225,3284.3785,3199.9053,3231.5193,17.8182,0.5514,42897905,97122120.54
2020/8/3,000016.SH,20200803,3281.1012,3271.1771,3284.7925,3251.8182,3249.3375,31.7637,0.9775,48299026,104838181.2
2020/8/4,000016.SH,20200804,3312.1336,3293.9177,3329.5592,3279.1429,3281.1012,31.0324,0.9458,62540477,123874292.9
2020/8/5,000016.SH,20200805,3292.3094,3298.1382,3300.8964,3257.2884,3312.1336,-19.8242,-0.5985,45579284,95922266.58
2020/8/6,000016.SH,20200806,3292.2003,3295.4327,3311.3637,3243.6494,3292.3094,-0.1091,-0.0033,48945753,109937579.4
2020/8/7,000016.SH,20200807,3263.7455,3277.4438,3288.7871,3219.423,3292.2003,-28.4548,-0.8643,48981049,110237424.7
2020/8/10,000016.SH,20200810,3285.7602,3250.5443,3309.9836,3232.0936,3263.7455,22.0147,0.6745,53271403,112583130.1
2020/8/11,000016.SH,20200811,3262.8244,3291.3399,3333.7504,3257.3673,3285.7602,-22.9358,-0.698,53822802,107967759.6
2020/8/12,000016.SH,20200812,3249.7381,3255.5383,3266.5825,3199.5458,3262.8244,-13.0863,-0.4011,51024947,100012349.1
2020/8/13,000016.SH,20200813,3241.8446,3261.1279,3265.5084,3230.1661,3249.7381,-7.8935,-0.2429,37092071,73178181.89
2020/8/14,000016.SH,20200814,3288.5141,3236.948,3292.0308,3230.2145,3241.8446,46.6695,1.4396,36747477,75029765.27
2020/8/17,000016.SH,20200817,3368.8488,3300.9029,3397.4999,3299.2108,3288.5141,80.3347,2.4429,75899031,136889430.1
2020/8/18,000016.SH,20200818,3367.3313,3369.8674,3377.5209,3350.7781,3368.8488,-1.5175,-0.045,47444157,93429432.54
2020/8/19,000016.SH,20200819,3307.6593,3361.7188,3366.6818,3306.3335,3367.3313,-59.672,-1.7721,44419447,86276934.99
2020/8/20,000016.SH,20200820,3264.5329,3285.2015,3288.2062,3252.179,3307.6593,-43.1264,-1.3038,37052900,72986141.48
2020/8/21,000016.SH,20200821,3284.7267,3287.4335,3299.9392,3261.5468,3264.5329,20.1938,0.6186,28050142,60638595.05
2020/8/24,000016.SH,20200824,3298.7205,3306.5613,3320.9715,3291.6571,3284.7267,13.9938,0.426,29666151,64956899.88
2020/8/25,000016.SH,20200825,3310.8389,3312.0329,3335.0343,3300.1984,3298.7205,12.1184,0.3674,28449955,63927912.26
2020/8/26,000016.SH,20200826,3277.8901,3308.9304,3327.817,3269.0876,3310.8389,-32.9488,-0.9952,32922437,70222264.27
2020/8/27,000016.SH,20200827,3290.7855,3286.7843,3291.6814,3257.5652,3277.8901,12.8954,0.3934,28135800,59919453.18
2020/8/28,000016.SH,20200828,3368.4384,3296.5238,3372.7441,3286.1442,3290.7855,77.6529,2.3597,39008700,92268754.64
2020/8/31,000016.SH,20200831,3343.8881,3386.6204,3408.5812,3343.2144,3368.4384,-24.5503,-0.7288,47905156,103041216.8
2020/9/1,000016.SH,20200901,3355.096,3333.2071,3355.096,3328.1244,3343.8881,11.2079,0.3352,30466450,64387470.08
2020/9/2,000016.SH,20200902,3347.3042,3371.5729,3373.3499,3316.5014,3355.096,-7.7918,-0.2322,35512308,69444792.58
2020/9/3,000016.SH,20200903,3334.4119,3349.262,3374.0142,3322.9009,3347.3042,-12.8923,-0.3852,31252364,67541305.03
2020/9/4,000016.SH,20200904,3309.2096,3293.4924,3314.5469,3283.3118,3334.4119,-25.2023,-0.7558,28637547,62265879.32
2020/9/7,000016.SH,20200907,3253.4259,3303.6417,3328.7237,3243.4279,3309.2096,-55.7837,-1.6857,32580054,73055102.74
2020/9/8,000016.SH,20200908,3289.9142,3267.3119,3296.1439,3249.246,3253.4259,36.4883,1.1215,32380563,72901457.41
2020/9/9,000016.SH,20200909,3235.7032,3253.4969,3267.8615,3217.1466,3289.9142,-54.211,-1.6478,30096577,62865840.95
2020/9/10,000016.SH,20200910,3245.5017,3264.3212,3273.9031,3239.5845,3235.7032,9.7985,0.3028,29973848,59687026.13
2020/9/11,000016.SH,20200911,3265.4966,3238.4673,3270.5897,3230.3159,3245.5017,19.9949,0.6161,23510280,52380250.99
2020/9/14,000016.SH,20200914,3294.1507,3283.932,3298.9325,3275.3023,3265.4966,28.6541,0.8775,21125876,56232770.45
2020/9/15,000016.SH,20200915,3317.6402,3291.196,3321.1763,3275.0642,3294.1507,23.4895,0.7131,21316420,54056411.03
2020/9/16,000016.SH,20200916,3295.5836,3314.2074,3322.3206,3283.8796,3317.6402,-22.0566,-0.6648,22229206,50870161.05
2020/9/17,000016.SH,20200917,3264.6864,3286.1485,3287.2629,3253.5161,3295.5836,-30.8972,-0.9375,23423082,64565970.45
2020/9/18,000016.SH,20200918,3347.7784,3267.6295,3347.7784,3264.3258,3264.6864,83.092,2.5452,44577962,94427293.31
2020/9/21,000016.SH,20200921,3311.5936,3359.232,3360.9187,3311.1078,3347.7784,-36.1848,-1.0809,29799599,64482095.15
2020/9/22,000016.SH,20200922,3270.519,3285.7691,3319.9497,3260.493,3311.5936,-41.0746,-1.2403,26820060,57772490.35
2020/9/23,000016.SH,20200923,3275.7387,3271.4743,3284.3973,3256.1785,3270.519,5.2197,0.1596,20467807,52183728.27
2020/9/24,000016.SH,20200924,3218.716,3259.1207,3264.8258,3214.7027,3275.7387,-57.0227,-1.7408,25647587,56704043.44
2020/9/25,000016.SH,20200925,3229.7769,3232.6929,3244.0319,3219.305,3218.716,11.0609,0.3436,20910220,45855826.19
2020/9/28,000016.SH,20200928,3250.5018,3237.3001,3268.263,3237.3001,3229.7769,20.7249,0.6417,20974373,44327122.46
2020/9/29,000016.SH,20200929,3241.323,3266.0069,3266.9436,3241.323,3250.5018,-9.1788,-0.2824,19027743,42946055.23
2020/9/30,000016.SH,20200930,3232.4183,3252.5946,3269.3124,3218.5484,3241.323,-8.9047,-0.2747,22694946,46636384.43
2020/10/9,000016.SH,20201009,3286.8572,3281.4645,3296.672,3274.1895,3232.4183,54.4389,1.6842,24624394,64079382.34
2020/10/12,000016.SH,20201012,3387.8848,3302.9822,3388.595,3302.619,3286.8572,101.0276,3.0737,39773572,84996198.87
2020/10/13,000016.SH,20201013,3386.893,3381.6409,3391.9889,3363.975,3387.8848,-0.9918,-0.0293,27928262,60770639
2020/10/14,000016.SH,20201014,3369.4978,3380.5584,3380.5584,3359.621,3386.893,-17.3952,-0.5136,25822628,59851814.52
2020/10/15,000016.SH,20201015,3371.4014,3369.7229,3392.9343,3363.8097,3369.4978,1.9036,0.0565,27385168,60016920.63
2020/10/16,000016.SH,20201016,3380.1689,3374.1697,3400.4214,3362.1778,3371.4014,8.7675,0.2601,34932345,61838797.8
2020/10/19,000016.SH,20201019,3354.3075,3398.752,3430.5555,3349.1637,3380.1689,-25.8614,-0.7651,41264704,75214131.98
2020/10/20,000016.SH,20201020,3363.503,3352.0276,3365.1843,3340.843,3354.3075,9.1955,0.2741,26392527,52091237.05
2020/10/21,000016.SH,20201021,3377.4246,3372.687,3380.0547,3351.7237,3363.503,13.9216,0.4139,31329504,56656466.68
2020/10/22,000016.SH,20201022,3369.53,3370.084,3378.6453,3328.3152,3377.4246,-7.8946,-0.2337,27398859,58254098.22
2020/10/23,000016.SH,20201023,3346.608,3364.5981,3395.4051,3346.608,3369.53,-22.922,-0.6803,33911572,64296241.66
2020/10/26,000016.SH,20201026,3304.7036,3320.0274,3328.6778,3288.5825,3346.608,-41.9044,-1.2521,34650144,67396897.06
2020/10/27,000016.SH,20201027,3294.0881,3298.0635,3305.6077,3281.6166,3304.7036,-10.6155,-0.3212,25579509,54627451.49
2020/10/28,000016.SH,20201028,3313.2314,3295.4449,3324.8029,3285.0438,3294.0881,19.1433,0.5811,28279844,63936396.32
2020/10/29,000016.SH,20201029,3324.4397,3278.9777,3351.1174,3277.5719,3313.2314,11.2083,0.3383,30218954,69727041.4
2020/10/30,000016.SH,20201030,3280.3835,3321.9387,3332.8677,3271.2671,3324.4397,-44.0562,-1.3252,35737111,74625943.46
2020/11/2,000016.SH,20201102,3265.8963,3280.6167,3298.0817,3249.9553,3280.3835,-14.4872,-0.4416,34665398,77307727.99
2020/11/3,000016.SH,20201103,3307.4846,3284.0395,3324.406,3282.554,3265.8963,41.5883,1.2734,34085466,68965424.55
2020/11/4,000016.SH,20201104,3332.1901,3311.5399,3340.5315,3301.3165,3307.4846,24.7055,0.747,28344930,60073167.65
2020/11/5,000016.SH,20201105,3369.5029,3366.4014,3386.9785,3345.2005,3332.1901,37.3128,1.1198,31277108,68184057.97
2020/11/6,000016.SH,20201106,3359.1193,3380.1978,3380.1978,3339.4703,3369.5029,-10.3836,-0.3082,35031944,72503490.98
2020/11/9,000016.SH,20201109,3418.2753,3382.8002,3428.1303,3382.8002,3359.1193,59.156,1.7611,43918142,93900277.93
2020/11/10,000016.SH,20201110,3416.1408,3439.3599,3440.5572,3402.3826,3418.2753,-2.1345,-0.0624,41761633,92270349.48
2020/11/11,000016.SH,20201111,3411.2295,3415.8839,3432.2653,3407.8442,3416.1408,-4.9113,-0.1438,40415189,82130521.68
2020/11/12,000016.SH,20201112,3397.3544,3413.2074,3420.6475,3387.33,3411.2295,-13.8751,-0.4067,27098482,63549018.68
2020/11/13,000016.SH,20201113,3338.3101,3376.9114,3377.1596,3318.4516,3397.3544,-59.0443,-1.7379,34513696,73716432.09
2020/11/16,000016.SH,20201116,3377.11,3352.6888,3377.11,3344.3998,3338.3101,38.7999,1.1623,32324893,65695228.07
2020/11/17,000016.SH,20201117,3379.2742,3376.8744,3388.9608,3362.5001,3377.11,2.1642,0.0641,33074229,69699282.27
2020/11/18,000016.SH,20201118,3387.0447,3377.8433,3408.3044,3372.9968,3379.2742,7.7705,0.2299,43605864,88251549.35
2020/11/19,000016.SH,20201119,3410.0937,3377.2283,3415.8555,3372.8381,3387.0447,23.049,0.6805,32606150,65742547.17
2020/11/20,000016.SH,20201120,3411.9323,3407.7282,3415.2537,3398.7881,3410.0937,1.8386,0.0539,29720748,54200659.93
2020/11/23,000016.SH,20201123,3469.8046,3427.7784,3485.8936,3426.78,3411.9323,57.8723,1.6962,49251555,92619781.84
2020/11/24,000016.SH,20201124,3442.7229,3461.432,3470.9144,3437.7302,3469.8046,-27.0817,-0.7805,34240109,65468615.8
2020/11/25,000016.SH,20201125,3420.2916,3461.479,3475.2545,3420.2916,3442.7229,-22.4313,-0.6516,40663779,75069957.59
2020/11/26,000016.SH,20201126,3445.7388,3418.5592,3447.6126,3414.0643,3420.2916,25.4472,0.744,33465271,65077855.42
2020/11/27,000016.SH,20201127,3498.6589,3453.3086,3498.6589,3447.6084,3445.7388,52.9201,1.5358,53901248,78249237.87
2020/11/30,000016.SH,20201130,3469.4178,3509.6591,3570.2152,3469.4178,3498.6589,-29.2411,-0.8358,84292983,123967926.5
2020/12/1,000016.SH,20201201,3554.0139,3480.5639,3559.0654,3476.9373,3469.4178,84.5961,2.4383,52488689,91200352.1
2020/12/2,000016.SH,20201202,3545.3401,3555.5954,3568.7242,3527.1245,3554.0139,-8.6738,-0.2441,39442806,71352289.81
2020/12/3,000016.SH,20201203,3536.8144,3545.2791,3550.1047,3519.4256,3545.3401,-8.5257,-0.2405,35867871,64650049.33
2020/12/4,000016.SH,20201204,3541.5209,3535.9378,3546.7128,3504.4339,3536.8144,4.7065,0.1331,33238617,68848489.66
2020/12/7,000016.SH,20201207,3509.9419,3547.9306,3548.7778,3495.6505,3541.5209,-31.579,-0.8917,35450745,74234250.17
2020/12/8,000016.SH,20201208,3499.0572,3512.8571,3529.353,3490.8861,3509.9419,-10.8847,-0.3101,28935941,64329952.45
2020/12/9,000016.SH,20201209,3468.5269,3511.7581,3517.9161,3467.9951,3499.0572,-30.5303,-0.8725,30654727,61382484.94
2020/12/10,000016.SH,20201210,3459.0346,3464.9419,3478.9057,3442.1525,3468.5269,-9.4923,-0.2737,29228443,57283741.67
2020/12/11,000016.SH,20201211,3427.8565,3473.8739,3477.4658,3404.9293,3459.0346,-31.1781,-0.9014,38906387,74533297.05
2020/12/14,000016.SH,20201214,3467.7669,3443.0277,3472.1168,3435.3069,3427.8565,39.9104,1.1643,24982218,69626860.4
2020/12/15,000016.SH,20201215,3468.8286,3466.4917,3476.8771,3443.861,3467.7669,1.0617,0.0306,26154182,70666981.44
2020/12/16,000016.SH,20201216,3485.4049,3480.9266,3494.6464,3469.5518,3468.8286,16.5763,0.4779,22462530,62162165.11
2020/12/17,000016.SH,20201217,3539.5401,3497.3913,3543.7345,3491.919,3485.4049,54.1352,1.5532,27091201,79778025.45
2020/12/18,000016.SH,20201218,3507.9743,3529.0228,3538.5651,3493.296,3539.5401,-31.5658,-0.8918,26277800,71633942.39
2020/12/21,000016.SH,20201221,3522.262,3505.9056,3531.4189,3481.263,3507.9743,14.2877,0.4073,26717595,78726944.69
2020/12/22,000016.SH,20201222,3470.9024,3519.0501,3526.1124,3467.5324,3522.262,-51.3596,-1.4581,34878459,95554575.23
2020/12/23,000016.SH,20201223,3494.5868,3483.188,3516.0239,3473.0965,3470.9024,23.6844,0.6824,27238775,80717057.53
2020/12/24,000016.SH,20201224,3489.2742,3495.8485,3521.0377,3474.016,3494.5868,-5.3126,-0.152,20119571,64344686.34
2020/12/25,000016.SH,20201225,3512.4862,3476.5528,3514.5138,3468.403,3489.2742,23.212,0.6652,21054656,65661287.08
2020/12/28,000016.SH,20201228,3523.8369,3514.712,3548.5321,3503.972,3512.4862,11.3507,0.3232,26413299,75670329.61
2020/12/29,000016.SH,20201229,3517.35,3533.1259,3539.6681,3513.6554,3523.8369,-6.4869,-0.1841,26014590,73295610.48
2020/12/30,000016.SH,20201230,3574.1307,3513.7859,3574.2063,3512.3138,3517.35,56.7807,1.6143,26787234,77252184.88
2020/12/31,000016.SH,20201231,3640.6389,3581.4493,3646.7531,3581.3638,3574.1307,66.5082,1.8608,36574846,100746203.5
